region,cement_type,cement_content_kgm3,water_cement_ratio,fly_ash_pct,admixture_type,admixture_dosage_pct,curing_method,curing_temperature_C,curing_duration_hr,element_thickness_mm,element_type,ambient_temperature_C,relative_humidity_pct,season,automation_level,mould_reset_time_hr,strength_gain_time_hr,total_cycle_time_hr,cost_per_cycle_inr
South,PSC,482,0.52,20,HRWR,0.42,Steam,67.72803371313705,17,300,Staircase,34.43014588012924,76.82631850874031,Winter,Semi-Auto,1.2,7.25,8.95,4927.07
North,OPC53,429,0.45,7,HRWR,0.07,Ambient,29.948424995035065,23,300,Staircase,28.223040811326797,26.445566276358363,Monsoon,Semi-Auto,0.8,17.48,18.78,4332.87
West,OPC43,326,0.39,2,None,0.66,Ambient,24.796141263540058,8,500,Beam,39.74523262335092,36.58573107952119,Summer,Manual,2.2,27.61,30.31,5560.51
East,PPC,454,0.52,25,HRWR,2.0,Accelerated,75.42284779573089,19,100,Column,28.808320776418714,59.11028490764927,Summer,Manual,1.1,4.0,5.6,4533.96
Central,OPC43,406,0.53,24,None,1.85,Accelerated,74.4851406900512,11,300,Slab,45.192848525414604,53.63223132224519,Monsoon,Manual,1.2,5.34,7.04,4624.02
West,OPC53,466,0.41,4,None,0.75,Steam,71.85393249066055,9,400,Slab,37.4533000592789,54.35138256835405,Monsoon,Manual,3.3,4.0,7.8,4232.01
West,PPC,312,0.54,14,Retarder,1.87,Ambient,28.49904862568582,9,200,Wall Panel,43.76310731176914,49.78638712481422,Summer,Manual,2.0,46.41,48.91,7827.52
East,OPC53,420,0.36,5,HRWR,1.57,Polythene,28.77821827789284,8,100,Slab,32.03251860192241,95.55301681262722,Winter,Manual,2.5,9.07,12.07,4083.57
West,PSC,482,0.38,17,HRWR,0.15,Accelerated,75.74907596548846,12,150,Slab,44.12025539901011,30.776151174870886,Summer,Semi-Auto,1.5,4.0,6.0,4526.25
East,OPC53,368,0.43,29,Retarder,0.74,Polythene,28.47424724835795,22,150,Column,32.07419864392573,93.52281297336188,Winter,Manual,1.8,22.4,24.7,5358.33
East,PSC,424,0.51,26,HRWR,1.49,Polythene,28.660911482293503,18,250,Beam,13.942965609816257,72.26185458004198,Winter,Manual,1.2,23.7,25.4,5984.63
North,PPC,392,0.45,5,Accelerator,1.04,Steam,62.10089006534881,11,250,Wall Panel,40.36747246954859,92.62783864520048,Summer,Manual,1.6,4.99,7.09,3924.1
East,PSC,308,0.55,25,Accelerator,1.35,Accelerated,71.11582847765067,15,150,Wall Panel,31.07160051721512,84.04204215758132,Winter,Manual,1.4,5.94,7.84,4019.06
Central,OPC53,475,0.49,23,Accelerator,0.82,Polythene,28.17003270080832,18,150,Slab,24.200833331479046,81.20882026084816,Summer,Fully-Auto,2.9,10.73,14.13,3755.88
East,OPC43,458,0.51,4,Retarder,2.0,Polythene,33.59226064114776,13,300,Wall Panel,10.132949835000872,98.0,Monsoon,Semi-Auto,2.1,24.29,26.89,5266.53
West,PSC,450,0.52,12,Accelerator,0.1,Ambient,25.885355680590497,18,100,Wall Panel,32.55240456744024,57.12429028899922,Monsoon,Manual,3.5,18.87,22.87,5411.89
Central,OPC53,369,0.37,5,None,1.9,Ambient,27.64327432908979,17,500,Column,20.896840958579,75.21542342159297,Winter,Fully-Auto,0.8,19.55,20.85,3415.51
South,OPC53,487,0.49,8,None,0.75,Ambient,26.519742226459908,8,250,Wall Panel,25.783323834468227,52.77484618676227,Monsoon,Fully-Auto,2.6,16.48,19.58,4145.42
South,OPC53,375,0.33,14,None,1.75,Polythene,28.276421440801006,15,500,Wall Panel,32.19978586006877,70.34959212218943,Summer,Manual,1.3,15.75,17.55,4671.24
South,OPC43,357,0.35,18,Accelerator,1.28,Ambient,29.65578676059439,11,500,Beam,45.60387491929562,77.0449255269762,Winter,Fully-Auto,3.5,16.02,20.02,3205.98
South,OPC43,495,0.32,25,Accelerator,0.63,Ambient,25.77314111360581,15,400,Beam,33.767738897994434,64.92880325296444,Summer,Semi-Auto,2.1,6.22,8.82,3971.12
Central,PSC,378,0.34,28,Retarder,1.27,Polythene,29.146179963983812,7,100,Column,29.06716939824801,69.0184585219852,Summer,Manual,2.8,21.22,24.52,5358.69
North,PSC,403,0.49,23,None,1.33,Ambient,26.384794159652103,11,150,Column,21.629913753218073,54.34088927360406,Monsoon,Manual,1.5,26.95,28.95,6089.83
West,PPC,322,0.48,21,Retarder,1.03,Ambient,30.863972545550137,9,300,Staircase,30.324296707289527,56.436204238976316,Summer,Fully-Auto,2.5,40.42,43.42,3903.36
Central,PPC,399,0.31,21,None,0.39,Ambient,30.823827441081214,11,300,Column,34.18838442465945,60.36994541480923,Winter,Fully-Auto,3.6,14.27,18.37,3344.85
South,PSC,459,0.34,1,Accelerator,1.74,Ambient,28.49901340394246,20,500,Wall Panel,22.115872624409892,70.18826516973995,Winter,Fully-Auto,1.8,8.81,11.11,3529.63
North,PSC,321,0.3,5,Accelerator,0.08,Steam,63.46647810258633,17,400,Slab,10.691031795921816,40.227971042931806,Monsoon,Fully-Auto,1.6,4.0,6.1,2883.48
North,OPC43,337,0.39,3,HRWR,1.98,Accelerated,73.75427439282677,7,500,Column,23.65642100054623,34.37456066667995,Monsoon,Fully-Auto,3.1,5.46,9.06,3684.38
North,OPC43,339,0.43,4,None,0.87,Ambient,28.795368208399083,8,500,Beam,30.658549904974706,79.35224767980537,Summer,Semi-Auto,1.2,27.93,29.63,4629.75
Central,PSC,334,0.43,1,HRWR,1.45,Steam,60.133839881719375,10,200,Column,13.9052823790819,72.25073560998206,Winter,Manual,3.1,8.56,12.16,4446.32
Central,OPC43,342,0.5,14,HRWR,1.98,Steam,66.23488149848451,12,300,Wall Panel,23.163948411916444,15.0,Winter,Fully-Auto,3.9,6.48,10.88,3468.8
West,OPC53,424,0.31,16,HRWR,1.44,Steam,62.17819688803977,22,100,Column,25.34233673264163,29.094999687115134,Summer,Fully-Auto,3.2,4.0,7.7,3700.71
South,PSC,471,0.39,1,HRWR,1.39,Steam,65.81094074215972,18,200,Slab,28.046490398589214,79.53767293330422,Winter,Semi-Auto,1.8,4.0,6.3,4160.46
Central,PPC,441,0.32,10,Accelerator,1.92,Polythene,26.631745365057675,21,150,Column,28.533227075992286,63.63226319158329,Winter,Manual,1.7,7.79,9.99,4067.53
West,PPC,470,0.45,16,Accelerator,1.56,Steam,66.85680070843999,10,150,Beam,28.456035263978166,63.26907611346601,Winter,Semi-Auto,1.7,4.0,6.2,4188.19
North,OPC53,437,0.34,25,HRWR,1.06,Ambient,27.371149175991786,18,400,Wall Panel,22.784789342406462,86.62339222669921,Winter,Manual,1.9,11.85,14.25,4433.97
Central,OPC43,316,0.44,28,Retarder,0.91,Steam,62.39006947712612,13,500,Staircase,27.250122297117663,84.69176048694887,Monsoon,Fully-Auto,3.0,12.34,15.84,4186.81
East,OPC53,402,0.46,13,Accelerator,1.17,Ambient,35.47451216527267,11,500,Beam,16.957817832150162,81.13901014683252,Summer,Fully-Auto,3.5,13.98,17.98,3466.92
South,OPC43,381,0.4,7,Accelerator,0.06,Polythene,22.07205480157498,11,300,Staircase,31.47877135735005,72.3296092820989,Summer,Semi-Auto,2.4,15.49,18.39,3905.93
West,PPC,346,0.34,10,Retarder,1.83,Ambient,28.953302328885005,19,300,Slab,45.993074183844826,33.42227769314809,Summer,Semi-Auto,3.9,27.58,31.98,4662.82
North,PPC,336,0.4,25,None,0.01,Ambient,28.13855421700849,22,250,Slab,13.596304085180577,64.5300618554044,Monsoon,Semi-Auto,2.8,25.16,28.46,4393.05
South,OPC43,438,0.52,23,Accelerator,0.91,Steam,64.84269938590954,7,150,Column,33.546765225340856,83.59595768602881,Monsoon,Semi-Auto,1.4,5.25,7.15,4111.88
East,OPC53,487,0.33,4,None,1.89,Ambient,33.74495208214934,18,250,Slab,21.458404061813752,74.20505115539488,Summer,Fully-Auto,3.2,7.48,11.18,3712.81
Central,PPC,481,0.44,8,None,1.27,Ambient,27.308774034729584,18,400,Staircase,22.62457359360296,81.07401012800533,Winter,Manual,0.9,21.21,22.61,5993.95
Central,OPC43,348,0.48,1,Accelerator,1.91,Steam,62.70851866845181,7,250,Slab,25.52658920452094,35.668264733649025,Monsoon,Manual,3.5,5.97,9.97,3822.22
East,OPC53,404,0.33,29,Accelerator,0.64,Accelerated,74.90305506455908,7,100,Staircase,20.850671501154608,98.0,Summer,Manual,2.5,4.0,7.0,4165.25
East,OPC53,443,0.38,11,Retarder,1.63,Ambient,28.244740921445754,19,250,Beam,22.602661178705734,84.76479626888008,Winter,Manual,3.8,16.62,20.92,5046.48
East,OPC43,305,0.35,17,Accelerator,1.73,Polythene,26.50370142010913,9,100,Wall Panel,30.890988852534697,73.38793122970782,Summer,Manual,1.6,12.21,14.31,3618.35
North,OPC43,424,0.37,6,None,1.44,Ambient,26.436707559443846,21,200,Beam,21.75795689135977,68.78154883208471,Winter,Fully-Auto,3.5,16.31,20.31,3620.31
North,PSC,345,0.47,17,Accelerator,1.41,Polythene,31.958342477500914,6,200,Staircase,24.298335402333457,24.781718173355824,Monsoon,Semi-Auto,1.6,17.43,19.53,3943.28
South,OPC43,315,0.44,23,Accelerator,1.06,Ambient,27.414232656750755,20,400,Column,28.784120909014305,88.44084484098477,Summer,Fully-Auto,4.0,21.8,26.3,3060.38
East,PSC,400,0.46,5,HRWR,1.31,Steam,65.16562338532411,19,500,Slab,31.006179420780818,86.28432233541581,Winter,Fully-Auto,3.1,6.7,10.3,3950.41
Central,PSC,431,0.35,4,HRWR,0.18,Polythene,33.59415814144699,14,150,Wall Panel,24.49151555892956,57.301734665772436,Winter,Fully-Auto,2.3,9.47,12.27,3411.25
North,PSC,373,0.53,29,Accelerator,0.87,Accelerated,72.31505066009288,16,100,Staircase,17.477775065452807,90.291759418555,Summer,Semi-Auto,2.0,4.09,6.59,3781.43
West,PPC,392,0.46,4,HRWR,0.02,Steam,63.11328508273669,11,500,Column,40.16160868370523,36.23214362196953,Monsoon,Fully-Auto,3.9,7.31,11.71,3885.64
East,PPC,436,0.31,22,None,0.42,Steam,63.3140206533909,17,250,Slab,27.798943809679347,85.36542643432549,Monsoon,Semi-Auto,2.1,4.0,6.6,3845.68
South,OPC53,456,0.38,7,None,0.52,Polythene,25.092996906899003,18,150,Wall Panel,26.014371201746748,80.71854141419045,Summer,Semi-Auto,2.5,12.41,15.41,4217.31
North,OPC43,365,0.31,23,None,1.27,Ambient,25.93679507193429,15,150,Beam,39.62203924905954,63.674647831326475,Monsoon,Semi-Auto,1.5,15.28,17.28,3763.38
North,OPC43,399,0.51,27,HRWR,0.44,Polythene,32.46765770132179,17,250,Slab,21.69298068118745,25.058597323312,Monsoon,Semi-Auto,3.9,18.31,22.71,4316.34
East,PSC,480,0.47,24,Accelerator,1.57,Steam,66.59355977827961,18,400,Slab,28.095200134710534,63.93034911600238,Summer,Fully-Auto,1.7,4.06,6.26,4109.9
South,PSC,371,0.32,11,None,0.24,Steam,60.98550738426988,13,500,Slab,15.764935029076085,74.04302103221656,Winter,Manual,1.5,7.17,9.17,4314.52
South,OPC53,373,0.44,14,Accelerator,0.24,Steam,65.1873756382293,17,250,Staircase,28.084809014647057,55.97357608242469,Summer,Semi-Auto,0.6,4.0,5.1,3419.72
Central,PSC,479,0.38,15,Accelerator,1.26,Ambient,33.788493975499996,20,250,Wall Panel,27.778582385695998,77.54735918471805,Winter,Fully-Auto,3.2,10.14,13.84,3732.62
Central,OPC53,460,0.45,13,Retarder,0.55,Ambient,25.435193010740214,6,150,Staircase,25.341869226128306,79.08058259221794,Winter,Semi-Auto,3.8,21.88,26.18,4977.75
South,OPC43,399,0.39,2,Accelerator,1.0,Polythene,31.137955950783127,15,100,Slab,31.548665958953723,98.0,Winter,Fully-Auto,1.4,10.72,12.62,3261.35
Central,OPC43,377,0.43,14,None,0.49,Steam,66.32154551374549,20,500,Wall Panel,30.76048129659626,91.83249250631022,Winter,Semi-Auto,0.7,8.41,9.61,4317.94
West,PSC,375,0.4,23,Retarder,0.54,Accelerated,73.8390742405293,15,250,Beam,47.92938790129186,74.33392984651104,Monsoon,Semi-Auto,3.0,6.04,9.54,4282.43
East,OPC53,399,0.45,10,HRWR,0.11,Polythene,27.526336736830203,21,500,Beam,36.31617142962596,78.20416021982834,Winter,Semi-Auto,1.6,18.89,20.99,4455.69
East,PSC,338,0.46,20,None,1.91,Steam,67.01011805816424,9,500,Wall Panel,28.813896091259686,67.89718450774932,Monsoon,Semi-Auto,1.2,9.75,11.45,4347.51
West,PSC,371,0.34,2,Accelerator,1.4,Ambient,21.02819102355358,6,300,Slab,39.76935968045751,47.41936113522941,Summer,Semi-Auto,1.0,17.52,19.02,4022.27
South,PPC,490,0.52,26,Retarder,0.73,Ambient,30.956273604277207,12,150,Column,37.05764564253133,59.39699420181255,Summer,Manual,3.3,25.2,29.0,6466.79
South,OPC53,497,0.39,17,Retarder,0.04,Ambient,28.14876233600023,17,250,Slab,37.98379116761472,97.2892623341122,Winter,Fully-Auto,3.3,13.12,16.92,4041.84
East,OPC53,410,0.38,26,HRWR,1.78,Polythene,30.25328770497259,17,500,Beam,32.309129126934224,84.64698489406823,Summer,Semi-Auto,1.1,13.98,15.58,4121.14
North,PSC,343,0.36,25,HRWR,0.48,Steam,68.81019174486455,8,150,Staircase,38.32398168109796,63.37507444400598,Monsoon,Manual,3.1,6.31,9.91,3957.96
North,PPC,329,0.34,2,Accelerator,1.72,Ambient,29.370494098674488,13,200,Wall Panel,35.996760327701146,63.4209318707124,Monsoon,Manual,2.5,13.53,16.53,3961.97
North,OPC53,308,0.3,28,None,0.07,Steam,67.46887018413706,9,300,Slab,2.91441850701743,49.693224710761726,Winter,Semi-Auto,3.8,5.43,9.73,3242.52
South,OPC53,349,0.35,3,Accelerator,0.13,Ambient,23.36773876278044,15,500,Slab,32.11812362034735,75.28225586085854,Winter,Semi-Auto,2.3,14.7,17.5,3596.87
West,PSC,348,0.41,16,Accelerator,0.75,Ambient,28.766026999850094,19,100,Slab,43.40426334949496,70.53656227623672,Monsoon,Semi-Auto,2.8,16.44,19.74,3689.17
East,OPC53,429,0.44,0,Accelerator,0.93,Ambient,28.264076938787138,12,100,Column,7.9661161047583775,73.51225302082457,Winter,Semi-Auto,2.1,11.34,13.94,3965.96
North,OPC43,346,0.37,7,Accelerator,1.83,Polythene,31.98704310398506,13,400,Beam,46.738443498886866,33.970172213977605,Monsoon,Manual,1.7,13.06,15.26,4037.0
East,OPC43,442,0.39,21,Accelerator,1.76,Ambient,31.262895630588435,9,300,Column,33.713457989657066,75.40007716916105,Winter,Semi-Auto,2.4,11.05,13.95,4013.48
East,PSC,473,0.52,19,HRWR,0.28,Polythene,25.50780200160319,6,300,Staircase,16.335191522889186,87.83500711232624,Winter,Manual,2.4,23.22,26.12,6293.95
West,PSC,367,0.44,14,None,1.67,Steam,65.8025806647643,9,300,Column,33.56631247307721,27.337458313417315,Winter,Semi-Auto,1.4,9.49,11.39,4557.07
Central,OPC53,416,0.45,2,Accelerator,1.17,Polythene,31.584083348877616,10,200,Column,26.43445335594391,49.17403204423523,Monsoon,Semi-Auto,0.8,10.01,11.31,3714.86
North,OPC43,469,0.31,6,Accelerator,0.98,Ambient,30.991558309540107,22,400,Wall Panel,17.80592225793778,98.0,Summer,Manual,3.1,7.5,11.1,4137.09
Central,PSC,425,0.41,13,HRWR,1.04,Steam,63.50084862702836,6,100,Staircase,39.4404217491961,78.96720731149355,Monsoon,Manual,2.5,5.39,8.39,4364.11
West,OPC53,343,0.41,13,HRWR,1.04,Polythene,28.617192151150245,18,300,Staircase,22.289307830614412,64.13085774046104,Monsoon,Fully-Auto,1.7,17.37,19.57,3211.31
East,PSC,463,0.52,22,None,0.22,Accelerated,72.68407654230924,16,250,Wall Panel,43.77589495928301,75.36218983830945,Winter,Semi-Auto,2.0,6.49,8.99,5096.22
Central,PSC,428,0.44,24,Retarder,1.59,Steam,64.10718660304727,20,200,Beam,16.74200925694211,60.16294937110405,Winter,Manual,2.6,7.95,11.05,4996.83
North,PSC,376,0.34,27,None,0.56,Steam,64.02934178918547,16,400,Slab,26.384325187059584,67.11409761455059,Winter,Manual,3.8,5.89,10.19,4073.25
East,PSC,492,0.5,8,None,0.82,Polythene,29.99531898712655,16,300,Wall Panel,11.515222737961043,98.0,Winter,Semi-Auto,3.7,19.31,23.51,5145.71
North,PSC,488,0.49,16,Accelerator,0.8,Ambient,28.635840184178544,7,300,Slab,15.511687358027965,85.997145161737,Summer,Manual,1.8,14.17,16.47,5122.71
South,PSC,477,0.32,0,HRWR,0.59,Ambient,22.846348684178462,20,100,Wall Panel,31.19379659994628,75.76093869948697,Monsoon,Semi-Auto,0.8,10.41,11.71,4183.35
West,OPC43,414,0.45,9,None,0.34,Polythene,28.61956538171594,13,500,Wall Panel,34.74519281404811,62.452409829856805,Winter,Manual,3.4,22.35,26.25,5689.79
South,PPC,361,0.34,2,None,1.71,Polythene,26.997598690098503,12,400,Slab,28.359904777215334,94.05252242758836,Monsoon,Manual,2.6,21.98,25.08,5228.71
West,OPC53,368,0.51,20,Accelerator,0.91,Ambient,28.92061508281727,7,400,Beam,26.009953219153047,81.24258187576424,Summer,Manual,3.4,16.77,20.67,4651.93
North,PSC,301,0.35,8,None,1.72,Polythene,31.557154071571272,10,250,Staircase,19.48261013211649,89.89923316317007,Winter,Semi-Auto,1.6,22.14,24.24,3972.78
North,PPC,345,0.54,23,Accelerator,1.42,Polythene,32.63359997750247,22,250,Column,37.24728010248148,77.17764566126264,Winter,Manual,0.7,20.86,22.06,5011.0
North,PPC,375,0.36,24,None,0.33,Polythene,28.30099003403738,15,250,Wall Panel,35.59881819490759,63.14454023749805,Monsoon,Manual,1.1,17.71,19.31,4809.11
South,PPC,323,0.47,3,Accelerator,1.17,Polythene,28.13899018965845,18,200,Column,31.92586149011974,84.12924805739982,Monsoon,Semi-Auto,1.4,20.33,22.23,3958.11
North,OPC43,305,0.44,4,None,1.94,Polythene,22.951658658109494,17,200,Beam,12.52730201510592,49.68115463489994,Monsoon,Fully-Auto,2.8,29.0,32.3,3477.92
West,PPC,453,0.52,9,HRWR,0.57,Steam,65.19679770210973,13,400,Beam,49.214023422301736,42.752562062955406,Monsoon,Semi-Auto,3.3,8.88,12.68,4931.38
South,OPC43,375,0.45,27,Retarder,0.9,Accelerated,73.3349340477934,18,400,Wall Panel,33.634084057967236,64.9435597579826,Summer,Manual,0.5,6.58,7.58,4751.82
West,PPC,409,0.5,27,Retarder,1.01,Ambient,24.80846798260173,11,400,Slab,45.516395014138034,58.22867010823009,Summer,Semi-Auto,1.6,42.67,44.77,6366.25
North,PPC,325,0.43,17,Accelerator,0.1,Polythene,32.650908993010006,23,150,Staircase,26.574121631124424,23.4564134399957,Summer,Fully-Auto,1.9,13.38,15.78,2908.24
Central,OPC53,490,0.38,6,None,0.76,Polythene,30.203719220542112,10,300,Wall Panel,28.505710614710257,60.832296917219026,Summer,Semi-Auto,3.9,10.62,15.02,4337.69
North,OPC43,373,0.45,22,Accelerator,1.89,Steam,66.21962720861228,15,200,Staircase,25.160258705222887,35.65893086085117,Monsoon,Fully-Auto,2.5,4.0,7.0,3282.45
Central,OPC53,369,0.5,0,None,0.78,Ambient,32.353551215596056,7,250,Beam,35.29658591243961,54.329490936953896,Summer,Semi-Auto,2.7,23.04,26.24,4357.15
Central,PSC,477,0.5,8,HRWR,0.56,Polythene,28.108584414062076,19,200,Slab,34.46027808711447,39.56624512719617,Summer,Fully-Auto,3.4,19.07,22.97,4183.92
South,OPC53,498,0.43,9,HRWR,0.09,Accelerated,72.57050149691149,18,200,Staircase,33.489060083698824,70.80158886780536,Summer,Semi-Auto,1.5,4.0,6.0,4723.38
South,PSC,405,0.33,5,Accelerator,0.86,Polythene,28.993637401793947,10,250,Slab,29.05357485464848,65.72901765452406,Summer,Fully-Auto,3.0,11.34,14.84,3233.02
East,PPC,434,0.45,4,Retarder,1.47,Ambient,32.62283755967874,8,400,Staircase,39.2705665519221,86.78544832228586,Winter,Manual,3.9,28.5,32.9,6488.54
West,OPC53,495,0.32,3,Retarder,1.85,Polythene,30.04174504021785,11,400,Wall Panel,30.51819127200453,30.407640165645258,Winter,Fully-Auto,2.5,9.05,12.05,3857.38
West,OPC43,481,0.46,26,None,1.33,Polythene,30.123797880406634,8,250,Column,43.03461159854479,39.339015768921634,Monsoon,Manual,1.0,16.23,17.73,5402.23
North,PSC,301,0.39,15,None,1.46,Ambient,34.6284968947049,18,100,Column,37.26707443928028,77.70059518672915,Summer,Semi-Auto,2.4,23.54,26.44,4026.48
West,PPC,372,0.4,23,HRWR,1.72,Polythene,29.60072661876887,12,200,Column,38.74662762740075,67.25104797748625,Monsoon,Manual,3.7,16.71,20.91,4836.56
Central,OPC53,470,0.3,12,Retarder,0.8,Polythene,26.5382886280782,12,150,Staircase,32.48486913683884,67.14007440568265,Summer,Manual,3.5,7.62,11.62,4255.02
South,OPC43,450,0.42,14,HRWR,1.94,Ambient,26.38007107700345,11,500,Wall Panel,33.98063271838336,81.37519671657424,Monsoon,Semi-Auto,3.2,19.24,22.94,4670.97
West,OPC43,304,0.41,0,None,0.43,Polythene,29.16542675771868,23,400,Beam,34.19463798846325,64.43734312163954,Summer,Manual,2.1,25.52,28.12,5388.49
South,OPC53,326,0.34,16,None,1.45,Ambient,25.120332431433162,10,250,Staircase,23.858859836311723,64.04604090060745,Winter,Semi-Auto,1.8,18.66,20.96,3778.29
East,OPC53,485,0.53,22,None,1.3,Steam,64.30207315080771,11,500,Beam,34.2369577467317,76.48448511637832,Winter,Manual,1.6,7.72,9.82,5246.6
West,OPC53,345,0.39,4,Accelerator,0.63,Ambient,29.77139113020874,19,400,Column,34.782381269256426,30.073506598572415,Monsoon,Manual,3.9,13.07,17.47,3936.46
South,OPC53,400,0.42,15,Accelerator,0.06,Ambient,26.44794486720625,15,200,Wall Panel,27.704689257822714,98.0,Summer,Semi-Auto,3.9,11.74,16.14,3691.43
North,PPC,374,0.32,6,Accelerator,1.47,Steam,65.51865323520974,20,200,Beam,9.723065684375957,65.46774636916854,Monsoon,Manual,1.5,4.0,6.0,3557.66
Central,PSC,395,0.32,10,HRWR,0.52,Ambient,32.62649926477201,8,500,Column,53.40023281164056,53.13005798004928,Winter,Fully-Auto,2.2,16.15,18.85,3392.37
Central,PPC,350,0.46,17,Accelerator,0.11,Polythene,24.875992645536954,16,300,Beam,46.85117214287112,32.680238549666925,Summer,Semi-Auto,3.7,20.04,24.24,4262.61
Central,OPC43,311,0.52,24,Retarder,1.82,Ambient,26.20236502970443,8,100,Slab,13.861153978382173,48.889881424329786,Winter,Semi-Auto,3.7,37.7,41.9,5210.44
Central,OPC53,403,0.44,7,None,1.59,Ambient,25.927459787550987,19,400,Beam,23.98339673118817,85.83073873355697,Monsoon,Semi-Auto,2.2,21.15,23.85,4485.46
South,PPC,466,0.52,0,Accelerator,1.72,Accelerated,73.04563339362879,17,100,Beam,34.09015289852667,91.09136000107361,Winter,Semi-Auto,2.3,4.0,6.8,4458.92
South,OPC53,324,0.53,12,Retarder,0.05,Steam,60.404449421033746,15,400,Column,32.918960418169945,51.60121448890974,Summer,Manual,3.5,12.19,16.19,5245.15
Central,PSC,329,0.44,10,HRWR,0.22,Ambient,30.264829072752832,20,100,Beam,40.12308312210587,70.33430320504095,Winter,Fully-Auto,2.8,23.86,27.16,3255.1
North,OPC43,432,0.42,18,None,0.23,Polythene,29.867996117193925,14,200,Beam,36.87668002967946,49.54158232843156,Monsoon,Manual,3.0,16.31,19.81,5130.93
West,OPC53,372,0.41,6,Accelerator,1.65,Polythene,27.397219952131607,21,100,Slab,40.26774770223624,35.44466501697689,Winter,Manual,3.9,11.74,16.14,4038.68
East,PSC,311,0.55,9,Accelerator,1.33,Steam,63.22742256064314,20,400,Wall Panel,36.543695298211,65.8880164432224,Summer,Manual,1.0,8.76,10.26,4230.26
North,PSC,408,0.52,24,Accelerator,0.75,Steam,62.34989729851896,21,100,Beam,-5.220291514219305,64.93087777613907,Monsoon,Semi-Auto,2.7,5.76,8.96,3993.75
East,PSC,412,0.54,5,Accelerator,1.77,Accelerated,70.93999916918196,16,400,Column,43.62223079639585,78.51342077225787,Summer,Manual,3.4,4.6,8.5,4363.31
South,OPC43,417,0.46,18,None,1.94,Accelerated,67.74641419052487,20,250,Slab,33.71670453983547,69.1261803708007,Winter,Manual,3.8,4.0,8.3,4126.35
East,PSC,336,0.44,18,None,0.72,Polythene,30.24978203461138,7,300,Beam,17.618972224833453,73.424997234791,Summer,Manual,1.5,27.02,29.02,5674.67
West,PPC,380,0.5,12,Accelerator,0.68,Steam,64.62654572894503,19,500,Column,30.407499679123774,97.79603322209151,Summer,Manual,3.6,8.64,12.74,4755.53
West,OPC53,383,0.44,12,None,1.98,Polythene,33.0029926409978,17,100,Beam,32.269204928355606,52.179815765670085,Summer,Manual,3.7,13.8,18.0,4362.77
North,PSC,371,0.35,19,Retarder,0.79,Steam,70.36910121917458,6,150,Slab,6.822264326080742,17.415458398466626,Summer,Semi-Auto,3.7,6.39,10.59,3826.69
South,OPC43,485,0.39,19,Accelerator,0.39,Ambient,27.256274016812895,10,300,Column,26.91631823679473,63.08431949219331,Monsoon,Semi-Auto,1.5,9.9,11.9,4220.09
